id_mbes;X;Y;Z;Nbrs_Moules;Classe;id_moules
13180328;148202.000;5134599.000;13.209;5;Rare;375
13180329;148203.000;5134599.000;13.179;5;Rare;375
13179306;148204.000;5134597.000;12.979;5;Rare;375
13179307;148205.000;5134597.000;12.917;5;Rare;375
13179818;148204.000;5134598.000;13.075;5;Rare;375
13179819;148205.000;5134598.000;13.011;5;Rare;375
13180330;148204.000;5134599.000;13.149;5;Rare;375
13180331;148205.000;5134599.000;13.129;5;Rare;375
13180841;148203.000;5134600.000;13.187;5;Rare;375
13180842;148204.000;5134600.000;13.154;5;Rare;375
13180843;148205.000;5134600.000;13.136;5;Rare;375
13181354;148204.000;5134601.000;13.162;5;Rare;375
13181355;148205.000;5134601.000;13.147;5;Rare;375
13178796;148206.000;5134596.000;12.733;5;Rare;375
13179308;148206.000;5134597.000;12.870;5;Rare;375
13179309;148207.000;5134597.000;12.874;5;Rare;375
13179820;148206.000;5134598.000;12.917;5;Rare;375
13179821;148207.000;5134598.000;12.859;5;Rare;375
13180332;148206.000;5134599.000;13.055;5;Rare;375
13180333;148207.000;5134599.000;12.988;5;Rare;375
13180844;148206.000;5134600.000;13.113;5;Rare;375
62879593;210427.000;5169003.000;9.892;2;Inexistant;378
62880105;210427.000;5169004.000;9.872;2;Inexistant;378
62879082;210428.000;5169002.000;10.126;2;Inexistant;378
62879083;210429.000;5169002.000;10.179;2;Inexistant;378
62879594;210428.000;5169003.000;9.884;2;Inexistant;378
62879595;210429.000;5169003.000;10.102;2;Inexistant;378
62880106;210428.000;5169004.000;9.863;2;Inexistant;378
62880107;210429.000;5169004.000;10.073;2;Inexistant;378
62880616;210426.000;5169005.000;9.876;2;Inexistant;378
62880617;210427.000;5169005.000;9.978;2;Inexistant;378
62881129;210427.000;5169006.000;9.818;2;Inexistant;378
62880618;210428.000;5169005.000;10.047;2;Inexistant;378
62880619;210429.000;5169005.000;10.094;2;Inexistant;378
62881130;210428.000;5169006.000;9.916;2;Inexistant;378
62881131;210429.000;5169006.000;9.433;2;Inexistant;378
62881642;210428.000;5169007.000;9.597;2;Inexistant;378
62881643;210429.000;5169007.000;8.968;2;Inexistant;378
62879084;210430.000;5169002.000;10.223;2;Inexistant;378
62879596;210430.000;5169003.000;10.199;2;Inexistant;378
62879597;210431.000;5169003.000;10.220;2;Inexistant;378
62880108;210430.000;5169004.000;10.154;2;Inexistant;378
62880109;210431.000;5169004.000;10.159;2;Inexistant;378
62880620;210430.000;5169005.000;10.117;2;Inexistant;378
62880621;210431.000;5169005.000;10.142;2;Inexistant;378
62881132;210430.000;5169006.000;10.016;2;Inexistant;378
62881133;210431.000;5169006.000;10.151;2;Inexistant;378
62881644;210430.000;5169007.000;9.344;2;Inexistant;378
21502619;153189.000;5139919.000;7.660;1;Inexistant;380
21503130;153188.000;5139920.000;7.597;1;Inexistant;380
21503131;153189.000;5139920.000;7.653;1;Inexistant;380
21503642;153188.000;5139921.000;7.655;1;Inexistant;380
21503643;153189.000;5139921.000;7.657;1;Inexistant;380
21502620;153190.000;5139919.000;7.617;1;Inexistant;380
21502621;153191.000;5139919.000;7.650;1;Inexistant;380
21502622;153192.000;5139919.000;7.691;1;Inexistant;380
21503132;153190.000;5139920.000;7.646;1;Inexistant;380
21503133;153191.000;5139920.000;7.658;1;Inexistant;380
21503134;153192.000;5139920.000;7.772;1;Inexistant;380
21503644;153190.000;5139921.000;7.664;1;Inexistant;380
21503645;153191.000;5139921.000;7.693;1;Inexistant;380
21503646;153192.000;5139921.000;7.733;1;Inexistant;380
21504154;153188.000;5139922.000;7.602;1;Inexistant;380
21504155;153189.000;5139922.000;7.571;1;Inexistant;380
21504666;153188.000;5139923.000;7.611;1;Inexistant;380
21504667;153189.000;5139923.000;7.556;1;Inexistant;380
21505179;153189.000;5139924.000;7.547;1;Inexistant;380
21504156;153190.000;5139922.000;7.574;1;Inexistant;380
21504157;153191.000;5139922.000;7.626;1;Inexistant;380
21504158;153192.000;5139922.000;7.750;1;Inexistant;380
21504668;153190.000;5139923.000;7.207;1;Inexistant;380
21504669;153191.000;5139923.000;7.365;1;Inexistant;380
21504670;153192.000;5139923.000;7.522;1;Inexistant;380
21505180;153190.000;5139924.000;7.439;1;Inexistant;380
21505181;153191.000;5139924.000;7.239;1;Inexistant;380
21505182;153192.000;5139924.000;7.197;1;Inexistant;380
21503135;153193.000;5139920.000;7.860;1;Inexistant;380
21503647;153193.000;5139921.000;7.803;1;Inexistant;380
21504159;153193.000;5139922.000;7.767;1;Inexistant;380
21504671;153193.000;5139923.000;7.640;1;Inexistant;380
104746818;250935.000;5187624.000;1.516;1;Inexistant;382
104746819;250936.000;5187624.000;1.612;1;Inexistant;382
104747318;250934.000;5187625.000;1.422;1;Inexistant;382
104747319;250935.000;5187625.000;1.480;1;Inexistant;382
104747818;250933.000;5187626.000;1.316;1;Inexistant;382
104747819;250934.000;5187626.000;1.374;1;Inexistant;382
104747820;250935.000;5187626.000;1.432;1;Inexistant;382
104748320;250933.000;5187627.000;1.268;1;Inexistant;382
104748321;250934.000;5187627.000;1.326;1;Inexistant;382
104748322;250935.000;5187627.000;1.384;1;Inexistant;382
104748823;250933.000;5187628.000;1.220;1;Inexistant;382
104748824;250934.000;5187628.000;1.278;1;Inexistant;382
104748825;250935.000;5187628.000;1.336;1;Inexistant;382
104749327;250934.000;5187629.000;1.230;1;Inexistant;382
104749328;250935.000;5187629.000;1.288;1;Inexistant;382
104747320;250936.000;5187625.000;1.544;1;Inexistant;382
104747321;250937.000;5187625.000;1.608;1;Inexistant;382
104747821;250936.000;5187626.000;1.496;1;Inexistant;382
104747822;250937.000;5187626.000;1.560;1;Inexistant;382
104748323;250936.000;5187627.000;1.448;1;Inexistant;382
104748324;250937.000;5187627.000;1.512;1;Inexistant;382
104747322;250938.000;5187625.000;1.672;1;Inexistant;382
104747823;250938.000;5187626.000;1.624;1;Inexistant;382
104748325;250938.000;5187627.000;1.576;1;Inexistant;382
104748826;250936.000;5187628.000;1.400;1;Inexistant;382
104748827;250937.000;5187628.000;1.464;1;Inexistant;382
104749329;250936.000;5187629.000;1.352;1;Inexistant;382
104749330;250937.000;5187629.000;1.404;1;Inexistant;382
104748828;250938.000;5187628.000;1.516;1;Inexistant;382
107387643;252087.000;5188615.000;-0.439;2;Inexistant;385
107387644;252088.000;5188615.000;-0.334;2;Inexistant;385
107387973;252087.000;5188616.000;-0.364;2;Inexistant;385
107387974;252088.000;5188616.000;-0.258;2;Inexistant;385
107388303;252086.000;5188617.000;-0.414;2;Inexistant;385
107388304;252087.000;5188617.000;-0.296;2;Inexistant;385
107388305;252087.626;5188616.932;-0.200;2;Inexistant;385
107388635;252086.102;5188618.235;-0.400;2;Inexistant;385
107388636;252087.000;5188618.000;-0.285;2;Inexistant;385
107388637;252088.000;5188618.000;-0.180;2;Inexistant;385
107388966;252087.000;5188619.000;-0.270;2;Inexistant;385
107388967;252088.000;5188619.000;-0.171;2;Inexistant;385
107387645;252089.000;5188615.000;-0.251;2;Inexistant;385
107387646;252090.000;5188615.000;-0.186;2;Inexistant;385
107387647;252091.000;5188615.000;-0.115;2;Inexistant;385
107387975;252089.136;5188615.622;-0.200;2;Inexistant;385
107387976;252090.000;5188616.000;-0.105;2;Inexistant;385
107387977;252091.000;5188616.000;-0.032;2;Inexistant;385
107388306;252089.000;5188617.000;-0.121;2;Inexistant;385
107388307;252090.238;5188617.035;-0.000;2;Inexistant;385
107388308;252091.000;5188617.000;0.030;2;Inexistant;385
107388638;252089.019;5188618.480;-0.100;2;Inexistant;385
107388639;252090.000;5188618.000;-0.021;2;Inexistant;385
107388640;252091.000;5188618.000;0.053;2;Inexistant;385
107388968;252089.000;5188619.000;-0.093;2;Inexistant;385
107388969;252090.000;5188619.000;-0.015;2;Inexistant;385
107388970;252091.000;5188619.000;0.059;2;Inexistant;385
107389295;252089.000;5188620.000;-0.085;2;Inexistant;385
85389386;234995.000;5175227.000;10.995;0;Inexistant;394
85389387;234996.000;5175227.000;11.011;0;Inexistant;394
85389768;234995.000;5175228.000;10.992;0;Inexistant;394
85389769;234996.000;5175228.000;10.930;0;Inexistant;394
85390149;234994.000;5175229.000;10.971;0;Inexistant;394
85390150;234995.000;5175229.000;10.978;0;Inexistant;394
85390151;234996.000;5175229.000;10.993;0;Inexistant;394
85390543;234994.000;5175230.000;10.898;0;Inexistant;394
85390544;234995.000;5175230.000;10.932;0;Inexistant;394
85390545;234996.000;5175230.000;10.955;0;Inexistant;394
85389388;234997.000;5175227.000;10.990;0;Inexistant;394
85389389;234998.000;5175227.000;10.952;0;Inexistant;394
85389770;234997.000;5175228.000;10.987;0;Inexistant;394
85389771;234998.000;5175228.000;10.973;0;Inexistant;394
85390152;234997.000;5175229.000;11.008;0;Inexistant;394
85390153;234998.000;5175229.000;10.974;0;Inexistant;394
85390546;234997.000;5175230.000;10.981;0;Inexistant;394
85390547;234998.000;5175230.000;10.982;0;Inexistant;394
85389772;234999.000;5175228.000;10.911;0;Inexistant;394
85390154;234999.000;5175229.000;10.954;0;Inexistant;394
85390548;234999.000;5175230.000;10.703;0;Inexistant;394
85390938;234995.000;5175231.000;10.817;0;Inexistant;394
85390939;234996.000;5175231.000;10.711;0;Inexistant;394
85390940;234997.000;5175231.000;10.895;0;Inexistant;394
85390941;234998.000;5175231.000;10.676;0;Inexistant;394
85391334;234997.000;5175232.000;10.776;0;Inexistant;394
85390942;234999.000;5175231.000;10.612;0;Inexistant;394
15868495;150313.000;5135765.000;2.829;1;Inexistant;402
15868924;150312.000;5135766.000;2.829;1;Inexistant;402
15868925;150313.000;5135766.000;2.829;1;Inexistant;402
15869354;150312.000;5135767.000;2.829;1;Inexistant;402
15869355;150313.000;5135767.000;2.829;1;Inexistant;402
15869784;150312.000;5135768.000;2.659;1;Inexistant;402
15869785;150313.000;5135768.000;2.659;1;Inexistant;402
15870212;150312.000;5135769.000;2.659;1;Inexistant;402
15870213;150313.000;5135769.000;2.659;1;Inexistant;402
15870641;150313.000;5135770.000;2.654;1;Inexistant;402
15868496;150314.000;5135765.000;2.991;1;Inexistant;402
15868497;150315.000;5135765.000;2.991;1;Inexistant;402
15868926;150314.000;5135766.000;2.991;1;Inexistant;402
15868927;150315.000;5135766.000;2.991;1;Inexistant;402
15869356;150314.000;5135767.000;2.991;1;Inexistant;402
15869357;150315.000;5135767.000;2.991;1;Inexistant;402
15868928;150316.000;5135766.000;3.261;1;Inexistant;402
15869358;150316.000;5135767.000;3.261;1;Inexistant;402
15869359;150317.000;5135767.000;3.261;1;Inexistant;402
15869786;150314.000;5135768.000;2.853;1;Inexistant;402
15869787;150315.000;5135768.000;2.853;1;Inexistant;402
15870214;150314.000;5135769.000;2.853;1;Inexistant;402
15870215;150315.000;5135769.000;2.853;1;Inexistant;402
15870642;150314.000;5135770.000;2.720;1;Inexistant;402
15870643;150315.000;5135770.000;2.720;1;Inexistant;402
15869788;150316.000;5135768.000;3.047;1;Inexistant;402
15869789;150317.000;5135768.000;3.047;1;Inexistant;402
15870216;150316.000;5135769.000;3.047;1;Inexistant;402
15870644;150316.000;5135770.000;2.817;1;Inexistant;402
77647080;201225.000;5172601.000;1.099;19;Commun;403
77646915;201226.000;5172600.000;1.099;19;Commun;403
77646916;201227.000;5172600.000;1.077;19;Commun;403
77647081;201226.000;5172601.000;1.099;19;Commun;403
77647082;201227.000;5172601.000;1.077;19;Commun;403
77647246;201225.000;5172602.000;0.939;19;Commun;403
77647412;201225.000;5172603.000;0.939;19;Commun;403
77647578;201225.000;5172604.000;0.551;19;Commun;403
77647247;201226.000;5172602.000;0.939;19;Commun;403
77647248;201227.000;5172602.000;0.855;19;Commun;403
77647413;201226.000;5172603.000;0.939;19;Commun;403
77647414;201227.000;5172603.000;0.855;19;Commun;403
77647579;201226.000;5172604.000;0.551;19;Commun;403
77647580;201227.000;5172604.000;0.696;19;Commun;403
77646917;201228.000;5172600.000;1.077;19;Commun;403
77647083;201228.000;5172601.000;1.077;19;Commun;403
77647084;201229.000;5172601.000;1.035;19;Commun;403
77647249;201228.000;5172602.000;0.855;19;Commun;403
77647250;201229.000;5172602.000;0.855;19;Commun;403
77647415;201228.000;5172603.000;0.855;19;Commun;403
77647416;201229.000;5172603.000;0.855;19;Commun;403
77647581;201228.000;5172604.000;0.696;19;Commun;403
77647582;201229.000;5172604.000;0.419;19;Commun;403
77647251;201230.000;5172602.000;0.867;19;Commun;403
77647417;201230.000;5172603.000;0.867;19;Commun;403
77647745;201226.000;5172605.000;0.551;19;Commun;403
77647746;201227.000;5172605.000;0.696;19;Commun;403
77647747;201228.000;5172605.000;0.696;19;Commun;403
92476527;245653.000;5178115.000;-0.310;31;Commun;414
92476828;245653.000;5178118.000;-0.680;31;Commun;414
92476528;245655.000;5178115.000;-0.330;31;Commun;414
92476829;245655.000;5178118.000;-0.610;31;Commun;414
123169841;268122.000;5190942.000;26.047;0;Inexistant;415
123170012;268122.000;5190945.000;26.030;0;Inexistant;415
123169842;268125.000;5190942.000;25.997;0;Inexistant;415
123170013;268125.000;5190945.000;25.966;0;Inexistant;415
108489478;254836.000;5188925.000;13.729;0;Inexistant;416
108489878;254835.000;5188926.000;13.960;0;Inexistant;416
108489879;254836.000;5188926.000;13.932;0;Inexistant;416
108489479;254837.000;5188925.000;13.712;0;Inexistant;416
108489480;254838.000;5188925.000;13.796;0;Inexistant;416
108489880;254837.000;5188926.000;13.839;0;Inexistant;416
108489881;254838.000;5188926.000;13.826;0;Inexistant;416
108489481;254839.000;5188925.000;13.738;0;Inexistant;416
108489482;254840.000;5188925.000;13.703;0;Inexistant;416
108489882;254839.000;5188926.000;13.783;0;Inexistant;416
108489883;254840.000;5188926.000;13.735;0;Inexistant;416
108490152;254835.000;5188927.000;14.040;0;Inexistant;416
108490153;254836.000;5188927.000;14.063;0;Inexistant;416
108490496;254835.000;5188928.000;14.191;0;Inexistant;416
108490497;254836.000;5188928.000;14.219;0;Inexistant;416
108490885;254836.000;5188929.000;14.236;0;Inexistant;416
108490154;254837.000;5188927.000;13.954;0;Inexistant;416
108490155;254838.000;5188927.000;13.837;0;Inexistant;416
108490498;254837.000;5188928.000;14.132;0;Inexistant;416
108490499;254838.000;5188928.000;14.061;0;Inexistant;416
108490886;254837.000;5188929.000;14.152;0;Inexistant;416
108490887;254838.000;5188929.000;14.151;0;Inexistant;416
108491229;254838.000;5188930.000;14.333;0;Inexistant;416
108490156;254839.000;5188927.000;13.796;0;Inexistant;416
108490157;254840.000;5188927.000;13.786;0;Inexistant;416
108490500;254839.000;5188928.000;13.877;0;Inexistant;416
108490501;254840.000;5188928.000;13.972;0;Inexistant;416
108490888;254839.000;5188929.000;14.155;0;Inexistant;416
108490889;254840.000;5188929.000;14.115;0;Inexistant;416
5426783;141668.000;5129317.000;13.124;94;Commun;419
5426784;141669.000;5129317.000;13.127;94;Commun;419
5426973;141667.000;5129318.000;13.075;94;Commun;419
5426974;141668.000;5129318.000;13.083;94;Commun;419
5426975;141669.000;5129318.000;13.084;94;Commun;419
5426785;141670.000;5129317.000;13.136;94;Commun;419
5426976;141670.000;5129318.000;13.111;94;Commun;419
5426977;141671.000;5129318.000;13.108;94;Commun;419
5427165;141667.000;5129319.000;13.062;94;Commun;419
5427166;141668.000;5129319.000;13.102;94;Commun;419
5427167;141669.000;5129319.000;13.097;94;Commun;419
5427351;141667.000;5129320.000;13.075;94;Commun;419
5427352;141668.000;5129320.000;13.123;94;Commun;419
5427353;141669.000;5129320.000;13.110;94;Commun;419
5427537;141667.000;5129321.000;13.096;94;Commun;419
5427538;141668.000;5129321.000;13.107;94;Commun;419
5427539;141669.000;5129321.000;13.126;94;Commun;419
5427168;141670.000;5129319.000;13.102;94;Commun;419
5427169;141671.000;5129319.000;13.090;94;Commun;419
5427354;141670.000;5129320.000;13.085;94;Commun;419
5427355;141671.000;5129320.000;13.090;94;Commun;419
5427540;141670.000;5129321.000;13.116;94;Commun;419
5427541;141671.000;5129321.000;13.110;94;Commun;419
5427170;141672.000;5129319.000;13.070;94;Commun;419
5427356;141672.000;5129320.000;13.067;94;Commun;419
5427719;141668.000;5129322.000;13.041;94;Commun;419
5427720;141669.000;5129322.000;13.092;94;Commun;419
5427721;141670.000;5129322.000;13.082;94;Commun;419
178588288;284472.000;5200645.000;13.743;1;Inexistant;424
178588289;284473.000;5200645.000;13.779;1;Inexistant;424
178588290;284474.000;5200645.000;13.776;1;Inexistant;424
178588291;284475.000;5200645.000;13.756;1;Inexistant;424
178588292;284476.000;5200645.000;13.767;1;Inexistant;424
178588660;284472.000;5200646.000;13.767;1;Inexistant;424
178589032;284472.000;5200647.000;13.773;1;Inexistant;424
178589406;284472.000;5200648.000;13.749;1;Inexistant;424
178589776;284472.000;5200649.000;13.727;1;Inexistant;424
178588661;284473.000;5200646.000;13.784;1;Inexistant;424
178588662;284474.000;5200646.000;13.781;1;Inexistant;424
178588663;284475.000;5200646.000;13.730;1;Inexistant;424
178589033;284473.000;5200647.000;13.808;1;Inexistant;424
178589034;284474.000;5200647.000;13.766;1;Inexistant;424
178589035;284475.000;5200647.000;13.740;1;Inexistant;424
178589407;284473.000;5200648.000;13.766;1;Inexistant;424
178589408;284474.000;5200648.000;13.759;1;Inexistant;424
178589409;284475.000;5200648.000;13.702;1;Inexistant;424
178588664;284476.000;5200646.000;13.729;1;Inexistant;424
178589036;284476.000;5200647.000;13.752;1;Inexistant;424
178589037;284477.000;5200647.000;13.688;1;Inexistant;424
178589410;284476.000;5200648.000;13.740;1;Inexistant;424
178589777;284473.000;5200649.000;13.764;1;Inexistant;424
178589778;284474.000;5200649.000;13.739;1;Inexistant;424
178589779;284475.000;5200649.000;13.684;1;Inexistant;424
178590149;284474.000;5200650.000;13.759;1;Inexistant;424
178590150;284475.000;5200650.000;13.734;1;Inexistant;424
178589780;284476.000;5200649.000;13.710;1;Inexistant;424
709739;138046.310;5126524.254;9.893;7;Rare;431
709810;138043.926;5126524.745;9.831;7;Rare;431
709868;138045.586;5126526.284;9.707;7;Rare;431
709869;138047.985;5126526.193;9.787;7;Rare;431
709934;138043.202;5126526.774;9.693;7;Rare;431
710002;138044.862;5126528.313;9.608;7;Rare;431
178074152;281580.000;5200544.000;7.502;4;Rare;444
178074153;281581.000;5200544.000;7.452;4;Rare;444
178074154;281582.000;5200544.000;7.436;4;Rare;444
178074308;281579.000;5200545.000;7.347;4;Rare;444
178074607;281578.000;5200546.000;7.148;4;Rare;444
178074608;281579.000;5200546.000;7.225;4;Rare;444
178074766;281578.000;5200547.000;7.132;4;Rare;444
178074767;281579.000;5200547.000;7.049;4;Rare;444
178074928;281579.000;5200548.000;6.942;4;Rare;444
178074309;281580.000;5200545.000;7.292;4;Rare;444
178074310;281581.000;5200545.000;7.364;4;Rare;444
178074311;281582.000;5200545.000;7.282;4;Rare;444
178074609;281580.000;5200546.000;7.201;4;Rare;444
178074610;281581.000;5200546.000;7.283;4;Rare;444
178074611;281582.000;5200546.000;7.265;4;Rare;444
178074768;281580.000;5200547.000;7.029;4;Rare;444
178074769;281581.000;5200547.000;7.237;4;Rare;444
178074770;281582.000;5200547.000;7.183;4;Rare;444
178074312;281583.000;5200545.000;7.291;4;Rare;444
178074612;281583.000;5200546.000;7.304;4;Rare;444
178074771;281583.000;5200547.000;7.265;4;Rare;444
178074929;281580.000;5200548.000;6.985;4;Rare;444
178074930;281581.000;5200548.000;7.163;4;Rare;444
178074931;281582.000;5200548.000;7.119;4;Rare;444
178075230;281580.000;5200549.000;6.975;4;Rare;444
178075231;281581.000;5200549.000;7.024;4;Rare;444
178075232;281582.000;5200549.000;6.991;4;Rare;444
178074932;281583.000;5200548.000;7.166;4;Rare;444
92476559;245499.000;5178116.000;0.030;1;Inexistant;448
92476634;245498.000;5178117.000;0.030;1;Inexistant;448
92476635;245499.000;5178117.000;0.050;1;Inexistant;448
92476725;245498.000;5178118.000;0.030;1;Inexistant;448
92476726;245499.000;5178118.000;0.060;1;Inexistant;448
92476860;245498.000;5178119.000;0.050;1;Inexistant;448
92476861;245499.000;5178119.000;0.090;1;Inexistant;448
92476425;245500.000;5178115.000;0.050;1;Inexistant;448
92476426;245501.000;5178115.000;0.060;1;Inexistant;448
92476560;245500.000;5178116.000;0.050;1;Inexistant;448
92476561;245501.000;5178116.000;0.070;1;Inexistant;448
92476562;245502.000;5178116.000;0.150;1;Inexistant;448
92476636;245500.000;5178117.000;0.070;1;Inexistant;448
92476637;245501.000;5178117.000;0.140;1;Inexistant;448
92476638;245502.000;5178117.000;0.170;1;Inexistant;448
92476727;245500.000;5178118.000;0.090;1;Inexistant;448
92476728;245501.000;5178118.000;0.130;1;Inexistant;448
92476729;245502.000;5178118.000;0.200;1;Inexistant;448
92476862;245500.000;5178119.000;0.180;1;Inexistant;448
92476863;245501.000;5178119.000;0.170;1;Inexistant;448
92476864;245502.000;5178119.000;0.240;1;Inexistant;448
92476563;245503.000;5178116.000;0.180;1;Inexistant;448
92476639;245503.000;5178117.000;0.210;1;Inexistant;448
92476730;245503.000;5178118.000;0.200;1;Inexistant;448
92476865;245503.000;5178119.000;0.230;1;Inexistant;448
92476953;245499.000;5178120.000;0.210;1;Inexistant;448
92476954;245500.000;5178120.000;0.230;1;Inexistant;448
92476955;245501.000;5178120.000;0.240;1;Inexistant;448
92476956;245502.000;5178120.000;0.200;1;Inexistant;448
104228677;251238.000;5187399.000;13.544;37;Commun;450
104229188;251237.000;5187400.000;13.520;37;Commun;450
104229189;251238.000;5187400.000;13.530;37;Commun;450
104228678;251239.000;5187399.000;13.554;37;Commun;450
104229190;251239.000;5187400.000;13.540;37;Commun;450
104229191;251240.000;5187400.000;13.550;37;Commun;450
104229192;251241.000;5187400.000;13.570;37;Commun;450
104229699;251236.000;5187401.000;13.498;37;Commun;450
104230211;251236.000;5187402.000;13.486;37;Commun;450
104229700;251237.000;5187401.000;13.508;37;Commun;450
104229701;251238.000;5187401.000;13.518;37;Commun;450
104230212;251237.000;5187402.000;13.496;37;Commun;450
104230213;251238.000;5187402.000;13.506;37;Commun;450
104230724;251237.000;5187403.000;13.484;37;Commun;450
104230725;251238.000;5187403.000;13.488;37;Commun;450
104229702;251239.000;5187401.000;13.528;37;Commun;450
104229703;251240.000;5187401.000;13.532;37;Commun;450
104229704;251241.000;5187401.000;13.570;37;Commun;450
104230214;251239.000;5187402.000;13.510;37;Commun;450
104230215;251240.000;5187402.000;13.514;37;Commun;450
104230216;251241.000;5187402.000;13.552;37;Commun;450
104230726;251239.000;5187403.000;13.492;37;Commun;450
104230727;251240.000;5187403.000;13.496;37;Commun;450
104230728;251241.000;5187403.000;13.534;37;Commun;450
104231236;251237.000;5187404.000;13.466;37;Commun;450
104231237;251238.000;5187404.000;13.470;37;Commun;450
104231238;251239.000;5187404.000;13.474;37;Commun;450
104231239;251240.000;5187404.000;13.478;37;Commun;450
128314556;255938.000;5192917.000;4.978;0;Inexistant;455
128314557;255939.000;5192917.000;4.935;0;Inexistant;455
128314630;255936.000;5192918.000;4.999;0;Inexistant;455
128314705;255936.000;5192919.000;4.990;0;Inexistant;455
128314781;255936.000;5192920.000;4.984;0;Inexistant;455
128314631;255937.000;5192918.000;4.999;0;Inexistant;455
128314632;255938.000;5192918.000;4.978;0;Inexistant;455
128314633;255939.000;5192918.000;4.954;0;Inexistant;455
128314634;255940.000;5192918.000;4.925;0;Inexistant;455
128314706;255937.000;5192919.000;4.983;0;Inexistant;455
128314707;255938.000;5192919.000;4.977;0;Inexistant;455
128314708;255939.000;5192919.000;4.975;0;Inexistant;455
128314709;255940.000;5192919.000;4.945;0;Inexistant;455
128314782;255937.000;5192920.000;4.976;0;Inexistant;455
128314783;255938.000;5192920.000;4.963;0;Inexistant;455
128314784;255939.000;5192920.000;4.955;0;Inexistant;455
128314785;255940.000;5192920.000;4.942;0;Inexistant;455
128314859;255936.000;5192921.000;4.968;0;Inexistant;455
128314860;255937.000;5192921.000;4.973;0;Inexistant;455
128314861;255938.000;5192921.000;4.986;0;Inexistant;455
128314862;255939.000;5192921.000;4.949;0;Inexistant;455
128314863;255940.000;5192921.000;4.930;0;Inexistant;455
128314939;255937.000;5192922.000;4.971;0;Inexistant;455
128314940;255938.000;5192922.000;4.987;0;Inexistant;455
128314941;255939.000;5192922.000;4.956;0;Inexistant;455
128314942;255940.000;5192922.000;4.931;0;Inexistant;455
128314710;255941.000;5192919.000;4.909;0;Inexistant;455
128314786;255941.000;5192920.000;4.924;0;Inexistant;455
128314864;255941.000;5192921.000;4.928;0;Inexistant;455
134148830;257245.000;5194576.000;17.339;0;Inexistant;456
134149342;257245.000;5194577.000;17.372;0;Inexistant;456
134149854;257245.000;5194578.000;17.493;0;Inexistant;456
134147808;257247.000;5194574.000;17.345;0;Inexistant;456
134147809;257248.000;5194574.000;17.355;0;Inexistant;456
134148319;257246.000;5194575.000;17.349;0;Inexistant;456
134148320;257247.000;5194575.000;17.339;0;Inexistant;456
134148321;257248.000;5194575.000;17.364;0;Inexistant;456
134148831;257246.000;5194576.000;17.320;0;Inexistant;456
134148832;257247.000;5194576.000;17.332;0;Inexistant;456
134148833;257248.000;5194576.000;17.328;0;Inexistant;456
134148322;257249.000;5194575.000;17.373;0;Inexistant;456
134148834;257249.000;5194576.000;17.338;0;Inexistant;456
134148835;257250.000;5194576.000;17.341;0;Inexistant;456
134149343;257246.000;5194577.000;17.353;0;Inexistant;456
134149344;257247.000;5194577.000;17.359;0;Inexistant;456
134149345;257248.000;5194577.000;17.307;0;Inexistant;456
134149855;257246.000;5194578.000;17.458;0;Inexistant;456
134149856;257247.000;5194578.000;17.393;0;Inexistant;456
134149857;257248.000;5194578.000;17.394;0;Inexistant;456
134150367;257246.000;5194579.000;17.543;0;Inexistant;456
134150368;257247.000;5194579.000;17.501;0;Inexistant;456
134150369;257248.000;5194579.000;17.463;0;Inexistant;456
134149346;257249.000;5194577.000;17.322;0;Inexistant;456
134149347;257250.000;5194577.000;17.323;0;Inexistant;456
134149858;257249.000;5194578.000;17.340;0;Inexistant;456
134149859;257250.000;5194578.000;17.337;0;Inexistant;456
134150370;257249.000;5194579.000;17.420;0;Inexistant;456
104229472;251009.000;5187401.000;14.118;6;Rare;458
104229983;251008.000;5187402.000;14.116;6;Rare;458
104229984;251009.000;5187402.000;14.112;6;Rare;458
104230495;251008.000;5187403.000;14.110;6;Rare;458
104230496;251009.000;5187403.000;14.106;6;Rare;458
104231006;251007.000;5187404.000;14.096;6;Rare;458
104231007;251008.000;5187404.000;14.098;6;Rare;458
104231008;251009.000;5187404.000;14.100;6;Rare;458
104231519;251008.000;5187405.000;14.086;6;Rare;458
104231520;251009.000;5187405.000;14.088;6;Rare;458
104232031;251008.000;5187406.000;14.082;6;Rare;458
104232032;251009.000;5187406.000;14.084;6;Rare;458
104229473;251010.000;5187401.000;14.114;6;Rare;458
104229985;251010.000;5187402.000;14.108;6;Rare;458
104229986;251011.000;5187402.000;14.138;6;Rare;458
104230497;251010.000;5187403.000;14.102;6;Rare;458
104230498;251011.000;5187403.000;14.132;6;Rare;458
104229987;251012.000;5187402.000;14.168;6;Rare;458
104230499;251012.000;5187403.000;14.162;6;Rare;458
104231009;251010.000;5187404.000;14.096;6;Rare;458
104231010;251011.000;5187404.000;14.126;6;Rare;458
104231521;251010.000;5187405.000;14.090;6;Rare;458
104231522;251011.000;5187405.000;14.120;6;Rare;458
104232033;251010.000;5187406.000;14.086;6;Rare;458
104232034;251011.000;5187406.000;14.124;6;Rare;458
104231011;251012.000;5187404.000;14.156;6;Rare;458
104231523;251012.000;5187405.000;14.150;6;Rare;458
104232035;251012.000;5187406.000;14.154;6;Rare;458
125483661;267974.000;5191720.000;21.912;0;Inexistant;460
125484051;267973.000;5191721.000;21.865;0;Inexistant;460
