,id,X,Y,Z,id_moules,Nbrs_Moules,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,GMM_Class
54,54,134701.86,5118857.101,-0.01,510,2,447.55466,0.00055789103,0.00530183,0.9999997,0.00063347205,0.9993662,2.74336e-07,2.7451e-07,7.54158e-05,1.027e-09,1.558e-09,4025.4397,2.5511086,0.04,-0.04,0.0,4
55,55,134703.64,5118857.834,-0.01,510,2,441.84436,0.0007821979,0.009977886,0.99999964,0.0013064446,0.99869317,3.67174e-07,3.67654e-07,7.461801e-06,1e-10,-5.9e-11,3971.4077,5.1898847,0.04,-0.02,0.02,4
56,56,134709.69,5118860.999,-0.02,510,2,441.84436,0.0007821979,0.009977886,0.99999964,0.0013064446,0.99869317,3.67174e-07,3.67654e-07,7.461801e-06,1e-10,-5.9e-11,3971.4077,5.1898847,0.04,-0.02,0.02,4
57,57,134883.27,5118861.304,-0.04,510,2,495.93542,0.00083046465,0.020547159,0.9999998,0.003029833,0.99697,1.90171e-07,1.90748e-07,2.6105701e-05,-4.9e-11,3.1e-11,4449.9346,13.483408,0.03,0.0,0.03,4
58,58,134713.55,5118863.676,-0.01,510,2,664.35016,0.0008552141,0.006091258,0.99999917,0.0007403019,0.9992589,8.45209e-07,8.45836e-07,0.00044569318,3.202e-09,1.904e-09,5974.7183,4.4281487,0.1,-0.060000002,0.04,4
59,59,134721.03,5118869.029,-0.02,510,2,495.93542,0.00083046465,0.020547159,0.9999998,0.003029833,0.99697,1.90171e-07,1.90748e-07,2.6105701e-05,-4.9e-11,3.1e-11,4449.9346,13.483408,0.03,-0.01,0.02,4
60,60,134890.58,5118873.771,0.0,510,2,566.1288,0.0006746173,0.022795634,0.9999999,0.0034246892,0.99657524,9.0263e-08,9.0572e-08,2.455388e-05,0.0,-0.0,5077.7686,17.390238,0.03,0.0,0.03,4
61,61,134729.56,5118875.684,-0.02,510,2,561.2997,0.0013255313,0.017537862,0.99999905,0.0025134713,0.9974856,9.3093e-07,9.33271e-07,0.00014237303,1.685e-09,7.97e-10,5039.0225,12.670141,0.1,-0.1,0.0,4
62,62,134893.0,5118877.823,-0.05,510,2,675.04926,0.00075045886,0.032690756,0.99999994,0.0052570417,0.9947429,8.1243e-08,8.167e-08,1.7003751e-05,-2.249e-09,-2.97e-09,6043.6704,31.77232,0.04,0.0,0.04,4
63,63,134740.48,5118885.061,0.01,510,2,561.2997,0.0013255313,0.017537862,0.99999905,0.0025134713,0.9974856,9.3093e-07,9.33271e-07,0.00014237303,1.685e-09,7.97e-10,5039.0225,12.670141,0.1,-0.05,0.05,4
64,64,134744.77,5118889.054,-0.01,510,2,998.4172,0.0012498575,0.051592126,0.99999976,0.00913232,0.99086744,2.17714e-07,2.19702e-07,3.696113e-06,2.658e-09,2.611e-09,8904.433,81.32009,0.059999995,-0.049999997,0.01,4
65,65,134898.03,5118888.804,-0.06,510,2,1119.2074,0.0014273067,0.064859875,0.99999976,0.012111604,0.98788816,2.45923e-07,2.48901e-07,7.63539e-07,-1.383e-09,-1.249e-09,9952.323,120.54108,0.06,-0.03,0.03,4
66,66,134898.78,5118891.118,-0.06,510,2,378.87637,0.0011540256,0.013443232,0.99999917,0.0018432062,0.99815595,8.36519e-07,8.38062e-07,5.96325e-07,-1.663e-09,-8.48e-10,3403.6082,6.2764044,0.09,-0.030000005,0.06,4
67,67,134899.95,5118894.537,-0.09,510,2,378.87637,0.0011540256,0.013443232,0.99999917,0.0018432062,0.99815595,8.36519e-07,8.38062e-07,5.96325e-07,-1.663e-09,-8.48e-10,3403.6082,6.2764044,0.09,-0.030000005,0.06,4
68,68,134755.16,5118901.884,0.02,510,2,336.60135,0.0006712315,0.005981993,0.9999996,0.0007264183,0.9992732,4.16689e-07,4.16992e-07,0.00067800283,1.738e-09,6.71e-10,3027.2104,2.2002833,0.09,0.0,0.09,4
69,69,134904.06,5118905.874,-0.06,510,2,1058.7098,0.0015213308,0.06469536,0.9999997,0.012073198,0.9879265,2.98718e-07,3.02325e-07,2.30686e-07,-1.62e-09,-9.27e-10,9414.717,113.668594,0.06,-0.06,0.0,4
70,70,134904.89,5118908.185,-0.08,510,2,339.71875,0.00049363245,0.0028269386,0.99999964,0.00031050338,0.9996891,3.87145e-07,3.87266e-07,0.00044734328,3.46e-09,1.384e-09,3056.5173,0.9502427,0.040000003,-0.030000005,0.009999998,4
71,71,134906.14,5118911.491,-0.08,510,2,328.95288,0.00025504647,0.00056087854,0.9999997,5.0741743e-05,0.9999489,3.24911e-07,3.24928e-07,0.002239562,1.736e-09,6.76e-10,2960.4238,0.15117899,0.040000003,-0.010000005,0.029999997,4
72,72,134761.84,5118914.274,-0.04,510,2,328.95288,0.00025504647,0.00056087854,0.9999997,5.0741743e-05,0.9999489,3.24911e-07,3.24928e-07,0.002239562,1.736e-09,6.76e-10,2960.4238,0.15117899,0.040000003,-0.010000005,0.029999997,4
73,73,134907.81,5118916.002,-0.08,510,2,998.2168,0.0014797368,0.053848136,0.99999964,0.009624029,0.99037564,3.43163e-07,3.46466e-07,6.46761e-07,-1.627e-09,-9.07e-10,8898.308,85.64065,0.06,0.0,0.06,4
