,id,X,Y,Z,id_moules,Nbrs_Moules,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,GMM_Class
0,72148,136955.17,5126110.696,5.984,194,2,10.419785,0.05051709,0.66887045,0.9991154,0.61476195,0.3843535,0.000547207,0.0008845771,0.0015333444,1.064e-09,1.531e-09,58.011913,35.714832,0.467,-0.26500034,0.20199966,1
1,94242,137574.92,5126203.756,7.81,633,3,11.175523,0.06576228,0.69046056,0.9979662,0.74076515,0.25720102,0.0011656467,0.0020338586,0.0025770841,-1.86e-09,9.9e-11,57.64432,42.818142,0.58200026,-0.5800004,0.001999855,1
2,94403,137573.8,5126205.801,7.83,633,3,9.917444,0.0643808,0.67991763,0.9981445,0.65773547,0.34040907,0.0011167788,0.0018554683,0.0028257624,-7.93e-10,-1.688e-09,53.722466,35.43485,0.5970001,-0.57299995,0.024000168,1
3,709739,138046.31,5126524.254,9.89,431,7,16.893618,0.02785054,0.55755115,0.9998452,0.32382795,0.6760172,0.00011690825,0.0001548026,5.9949674e-05,-4.9e-11,3.1e-11,114.82384,37.200943,0.17700005,-0.09000015,0.08699989,4
4,709810,138043.92,5126524.745,9.83,431,7,15.900874,0.031384658,0.6087249,0.9997892,0.42006058,0.5797286,0.00014842051,0.0002108287,0.0008657586,1.059e-09,3.57e-09,100.74597,42.340652,0.3180008,-0.24600029,0.0720005,4
5,709868,138045.6,5126526.284,9.7,431,7,13.567337,0.043677278,0.68201435,0.99941176,0.7134721,0.28593963,0.0003430694,0.0005882435,0.0011538134,-2.208e-09,-2.996e-09,71.21344,50.850697,0.42700005,-0.20199966,0.22500038,1
6,2278516,136676.0,5127229.0,13.57,339,0,1.7342876,0.034308564,0.6679208,0.99972254,0.62531316,0.37440938,0.00017064279,0.00027744265,0.0004887404,-1.863e-09,1e-12,9.600157,6.0057683,0.10299969,-0.07199955,0.031000137,0
7,2278517,136677.0,5127229.0,13.555,339,0,1.7336338,0.021031113,0.6667193,0.9999361,0.6250993,0.3748368,3.930262e-05,6.387568e-05,0.00016410895,-1.863e-09,-0.0,9.600322,6.001768,0.05700016,-0.010000229,0.04699993,0
8,2279027,136675.0,5127230.0,13.67,339,0,1.7342333,0.03973011,0.6685694,0.99956906,0.6246779,0.37489122,0.0002650934,0.00043091984,0.00027410503,-1.862e-09,1e-12,9.601795,6.0021663,0.08400059,-0.07700062,0.0069999695,0
9,2279028,136676.0,5127230.0,13.64,339,0,1.7340004,0.03428124,0.66786957,0.99972326,0.6250428,0.37468043,0.0001702523,0.0002767615,0.0002735687,1.863e-09,-0.0,9.600172,6.0031753,0.09300041,-0.07400036,0.019000053,0
10,2279029,136677.0,5127230.0,13.62,339,0,1.7334704,0.015881842,0.6664827,0.9999725,0.62504363,0.37492886,1.6925153e-05,2.7505042e-05,7.5332e-05,1.863e-09,0.0,9.600177,6.0007935,0.032999992,-0.023000717,0.009999275,0
11,2279030,136678.0,5127230.0,13.63,339,0,1.7333951,0.016349591,0.6664859,0.99997,0.6249702,0.3749998,1.8465602e-05,3.0007159e-05,1.7188919e-05,-1.16e-10,-0.0,9.600163,6.000104,0.020999908,-0.013999939,0.0069999695,0
12,2279539,136675.0,5127231.0,13.695,339,0,1.7334528,0.02009221,0.66663694,0.9999443,0.62491465,0.37502965,3.4272383e-05,5.5693516e-05,2.9157436e-05,-1.863e-09,-0.0,9.600508,6.000033,0.03600025,-0.017000198,0.019000053,0
13,2279540,136676.0,5127231.0,13.66,339,0,1.7339066,0.035369907,0.66792065,0.999696,0.62455153,0.3751445,0.00018703121,0.00030395552,0.00011701216,1.862e-09,0.0,9.602233,6.000008,0.08300018,-0.059999466,0.023000717,0
