,id,X,Y,Z,id_moules,Nbrs_Moules,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,GMM_Class
36,2497001,137216.0,5127217.0,12.26,242,10,1.7347673,0.028181003,0.6673166,0.9998463,0.62558067,0.3742656,9.454981e-05,0.00015372741,0.00086755375,1.16e-10,0.0,9.602694,6.0087357,0.12900066,-0.065000534,0.06400013,0
37,2497002,137217.0,5127217.0,12.24,242,10,1.7348385,0.034632295,0.6677897,0.9997147,0.62434614,0.37536857,0.0001755829,0.0002853076,0.00062426087,1.862e-09,3e-12,9.608829,6.001976,0.120999336,-0.059000015,0.06199932,0
38,2497003,137218.0,5127217.0,12.15,242,10,1.735196,0.020077787,0.6667972,0.9999444,0.6258215,0.37412292,3.4187207e-05,5.5586093e-05,0.0012008048,1.16e-10,0.0,9.604804,6.0114264,0.14299965,-0.059999466,0.08300018,0
39,2497512,137215.0,5127218.0,12.27,242,10,1.7345675,0.036512826,0.6680386,0.9996656,0.6243553,0.37531027,0.0002057745,0.00033438855,0.00044876084,-1.862e-09,-2e-12,9.606693,6.0012026,0.119000435,-0.052000046,0.06700039,0
40,2497513,137216.0,5127218.0,12.31,242,10,1.7342485,0.02666201,0.66717815,0.9998698,0.62553227,0.37433755,8.0069825e-05,0.00013017694,0.0005698197,1.16e-10,0.0,9.600386,6.006601,0.08400059,-0.025000572,0.059000015,0
41,2497514,137217.0,5127218.0,12.3,242,10,1.7344403,0.02174779,0.6668009,0.99992937,0.6253317,0.37459767,4.345557e-05,7.0635855e-05,0.0006690335,1.16e-10,0.0,9.603335,6.0059485,0.09200001,-0.03200054,0.059999466,0
42,3929018,141561.0,5128208.0,10.555,322,0,1.741892,0.04996571,0.6716302,0.99914074,0.6310119,0.36812884,0.0005262797,0.00085927284,0.0056382674,-1.862e-09,7e-12,9.601725,6.067053,0.2649994,-0.11100006,0.15399933,0
43,3929019,141562.0,5128208.0,10.47,322,0,1.7377963,0.047583498,0.66990155,0.99925935,0.6240656,0.37519374,0.00045564095,0.00074066577,0.00207977,-1.16e-10,1e-12,9.62148,6.011561,0.21899986,-0.06099987,0.15799999,0
44,3929020,141563.0,5128208.0,10.35,322,0,1.7351457,0.043589763,0.6690621,0.99943084,0.62375647,0.3756744,0.00035026183,0.0005691386,0.000570161,-1.862e-09,1e-12,9.61066,6.000181,0.14400005,-0.05000019,0.09399986,0
45,4425811,141338.0,5128548.0,13.7,174,0,1.735946,0.05447636,0.6713655,0.99888796,0.6231766,0.37571135,0.00068416324,0.0011120394,0.0006907917,-1.861e-09,-2e-12,9.612101,6.000725,0.16899967,-0.09300041,0.07599926,0
46,4425812,141339.0,5128548.0,13.71,174,0,1.7371233,0.05774054,0.67257905,0.99867463,0.6250126,0.37366208,0.00081425975,0.0013253407,0.0016175914,1.16e-10,0.0,9.6052475,6.016131,0.1970005,-0.123999596,0.07300091,0
47,4425813,141340.0,5128548.0,13.71,174,0,1.7382443,0.04776547,0.6702228,0.9992505,0.62567073,0.37357977,0.00046061928,0.00074950577,0.0026291288,-1.861e-09,-1.2e-11,9.614362,6.0226307,0.25000095,-0.1590004,0.09100056,0
48,4597264,141271.0,5128883.0,11.88,348,0,1.7333457,0.009031776,0.6663184,0.99999493,0.62499183,0.3750031,3.112787e-06,5.058286e-06,3.470452e-06,-1.16e-10,0.0,9.600057,6.000006,0.0089998245,-0.0030002594,0.005999565,0
49,4597265,141272.0,5128883.0,11.88,348,0,1.7333357,0.0042510447,0.6662832,0.99999946,0.6249984,0.37500107,3.24574e-07,5.27433e-07,8.61477e-07,1.863e-09,0.0,9.600017,6.0,0.0030002594,-0.0030002594,0.0,0
50,4597266,141273.0,5128883.0,11.88,348,0,1.7334647,0.022765929,0.6667954,0.999919,0.624955,0.374964,4.9856342e-05,8.1022394e-05,3.2564338e-05,1.16e-10,-0.0,9.600036,6.000368,0.040999413,-0.032999992,0.00799942,0
51,5426783,141668.0,5129317.0,13.125,419,94,1.735292,0.026677378,0.6672873,0.9998696,0.62614197,0.37372762,8.01904e-05,0.0001304219,0.0012827453,1.16e-10,0.0,9.602558,6.013817,0.14599991,-0.06700039,0.07899952,0
52,5426784,141669.0,5129317.0,13.125,419,94,1.7352525,0.029245809,0.66752136,0.99982816,0.62618303,0.3736451,0.00010565567,0.00017185177,0.0012497996,-1.16e-10,-0.0,9.601608,6.0140142,0.119999886,-0.069999695,0.05000019,0
53,5426785,141670.0,5129317.0,13.13,419,94,1.7345973,0.036171738,0.6681978,0.9996748,0.625516,0.3741588,0.00019997421,0.00032519133,0.00068405445,-1.16e-10,-0.0,9.60011,6.0081444,0.108000755,-0.09400082,0.013999939,0
54,5426973,141667.0,5129318.0,13.08,419,94,1.7334876,0.021637533,0.66672605,0.99993044,0.6249458,0.37498462,4.2804033e-05,6.956019e-05,4.90636e-05,1.863e-09,0.0,9.600353,6.000368,0.037999153,-0.016999245,0.020999908,0
55,5426974,141668.0,5129318.0,13.086,419,94,1.7335237,0.019185154,0.66658825,0.99995154,0.6248893,0.37506217,2.9837229e-05,4.8485086e-05,6.852241e-05,1.16e-10,0.0,9.601135,6.0001125,0.038999557,-0.016999245,0.022000313,0
56,5426975,141669.0,5129318.0,13.086,419,94,1.7336202,0.0130532235,0.66638535,0.99998474,0.6249566,0.37502813,9.397076e-06,1.5270127e-05,0.00015087616,-1.16e-10,-0.0,9.601665,6.0007706,0.05000019,-0.029000282,0.020999908,0
57,5426976,141670.0,5129318.0,13.11,419,94,1.7336415,0.02016755,0.6666572,0.9999437,0.6250069,0.3749368,3.4658206e-05,5.632373e-05,0.0001548175,-1.16e-10,-0.0,9.601001,6.0012326,0.05300045,-0.029999733,0.023000717,0
58,5426977,141671.0,5129318.0,13.11,419,94,1.7336245,0.018815372,0.66660273,0.9999543,0.6250668,0.3748874,2.8143071e-05,4.5736946e-05,0.0001605773,1.16e-10,0.0,9.6006775,6.001504,0.051000595,-0.03200054,0.019000053,0
59,5427165,141667.0,5129319.0,13.06,419,94,1.733539,0.018159734,0.6665451,0.9999589,0.6249049,0.37505403,2.5303802e-05,4.111835e-05,8.333411e-05,-1.863e-09,-0.0,9.601215,6.000241,0.048000336,-0.030000687,0.017999649,0
60,5427166,141668.0,5129319.0,13.1,419,94,1.7431479,0.094399944,0.68803036,0.99415857,0.62151814,0.37264046,0.0035766624,0.0058414084,0.0025155153,1.16e-10,1e-12,9.605879,6.0263395,0.34699917,-0.2859993,0.06099987,0
61,5427167,141669.0,5129319.0,13.09,419,94,1.7440354,0.09914337,0.69088185,0.9932208,0.62093115,0.37228966,0.0041475925,0.0067791967,0.0025195614,-1.16e-10,-0.0,9.603193,6.0280232,0.34699917,-0.33199978,0.01499939,3
62,5427168,141670.0,5129319.0,13.1,419,94,1.744633,0.0947594,0.6880854,0.99409217,0.62056637,0.3735258,0.0036191558,0.0059078448,0.003164734,-1.16e-10,-1e-12,9.618886,6.025984,0.34899998,-0.32800007,0.020999908,0
63,5427169,141671.0,5129319.0,13.09,419,94,1.7339134,0.028757704,0.6672783,0.9998367,0.62506837,0.37476832,0.00010049385,0.0001633422,0.00027686878,1.16e-10,0.0,9.600879,6.002774,0.0880003,-0.031999588,0.05600071,0
64,5427170,141672.0,5129319.0,13.07,419,94,1.7342178,0.02818661,0.66726524,0.9998462,0.6252879,0.37455827,9.4616466e-05,0.0001538081,0.00049696356,1.16e-10,0.0,9.601379,6.0051036,0.0880003,-0.037000656,0.05099964,0
65,5427351,141667.0,5129320.0,13.08,419,94,1.734582,0.018163862,0.66672033,0.9999589,0.625891,0.37406784,2.5311865e-05,4.1156418e-05,0.00086616696,1.16e-10,0.0,9.601165,6.009678,0.112000465,-0.06300068,0.048999786,0
66,5427352,141668.0,5129320.0,13.125,419,94,1.7347233,0.024862863,0.6670938,0.99989444,0.6258388,0.3740556,6.492104e-05,0.00010556485,0.00091033446,1.16e-10,0.0,9.601495,6.0100017,0.109000206,-0.04600048,0.062999725,0
67,5427353,141669.0,5129320.0,13.11,419,94,1.7347596,0.024824234,0.66708237,0.9998949,0.62579,0.37410495,6.4620035e-05,0.000105072184,0.00092245685,-1.16e-10,-0.0,9.60199,6.0098376,0.10099983,-0.07800007,0.022999763,0
68,5427354,141670.0,5129320.0,13.086,419,94,1.7352241,0.027821993,0.6673398,0.99985206,0.62589145,0.3739606,9.097126e-05,0.00014793631,0.0011902127,1.16e-10,0.0,9.603455,6.012141,0.1449995,-0.049999237,0.09500027,0
69,5427355,141671.0,5129320.0,13.09,419,94,1.7349938,0.029119201,0.66746455,0.99983037,0.6259292,0.37390125,0.00010429895,0.0001696181,0.0010552178,-1.16e-10,-0.0,9.601702,6.011614,0.12699986,-0.06499958,0.062000275,0
70,5427356,141672.0,5129320.0,13.07,419,94,1.7349162,0.025184246,0.66718894,0.99989027,0.62624353,0.37364677,6.7461486e-05,0.00010972361,0.0010939011,-1.16e-10,-0.0,9.600123,6.0130687,0.10700035,-0.069000244,0.038000107,0
71,5427537,141667.0,5129321.0,13.09,419,94,1.73426,0.022687431,0.66679764,0.99991983,0.62499523,0.3749246,4.934163e-05,8.018783e-05,0.0004989821,1.16e-10,0.0,9.604213,6.0033574,0.09600067,-0.0350008,0.06099987,0
72,5427538,141668.0,5129321.0,13.11,419,94,1.8668629,0.018253434,0.6794552,0.9999571,0.71414477,0.28581235,2.5024183e-05,4.2897216e-05,6.865322e-05,2.593e-09,2.675e-09,9.801346,7.0,0.029000282,-0.029000282,0.0,1
73,5427539,141669.0,5129321.0,13.125,419,94,1.7334354,0.022752093,0.6667907,0.9999191,0.6249336,0.37498552,4.9765888e-05,8.087431e-05,1.1779316e-05,-1.16e-10,0.0,9.600002,6.00014,0.029000282,-0.029000282,0.0,0
74,5427540,141670.0,5129321.0,13.12,419,94,1.7334008,0.014870392,0.66643393,0.9999774,0.624952,0.3750254,1.389345e-05,2.2576816e-05,2.0321086e-05,1.16e-10,0.0,9.60039,6.0,0.017000198,-0.017000198,0.0,0
75,5427541,141671.0,5129321.0,13.11,419,94,1.7334008,0.014870392,0.66643393,0.9999774,0.624952,0.3750254,1.389345e-05,2.2576816e-05,2.0321086e-05,-1.16e-10,0.0,9.60039,6.0,0.017000198,0.0,0.017000198,0
76,5427719,141668.0,5129322.0,13.04,419,94,1.7417827,0.077444784,0.6789856,0.99679303,0.6205169,0.37627614,0.0019711622,0.0032069446,0.0026599483,-1.859e-09,-1.2e-11,9.635348,6.009796,0.25699997,-0.0880003,0.16899967,0
77,5427720,141669.0,5129322.0,13.09,419,94,1.7399975,0.06849003,0.67527384,0.9977865,0.6202808,0.37750575,0.0013623766,0.002213464,0.0020110605,-1.859e-09,0.0,9.638643,6.0,0.16899967,0.0,0.16899967,0
78,5427721,141670.0,5129322.0,13.08,419,94,1.7427152,0.072006635,0.6771315,0.99742407,0.6231222,0.37430182,0.0015820047,0.0025759372,0.0039493223,-1.859e-09,-1.9e-11,9.632553,6.027071,0.21500015,0.0,0.21500015,0
79,13178793,148203.0,5134596.0,13.08,375,5,1.7345278,0.04481316,0.6693789,0.9993814,0.62425345,0.375128,0.0003805349,0.00061855593,0.0002848125,1.16e-10,0.0,9.603717,6.0010934,0.11199951,-0.052999496,0.059000015,0
80,13178794,148204.0,5134596.0,12.84,375,5,1.7358811,0.046278365,0.6694891,0.99931884,0.62325436,0.37606448,0.00041927223,0.0006811567,0.00085263874,-1.16e-10,-0.0,9.61638,6.0000005,0.16400051,-0.11100006,0.05300045,0
81,13178795,148205.0,5134596.0,12.7,375,5,1.7346349,0.042757574,0.6691166,0.9994627,0.62491024,0.37455252,0.0003304314,0.0005372764,0.0005029129,-1.863e-09,2e-12,9.60139,6.005165,0.105000496,-0.07500076,0.029999733,0
82,13178796,148206.0,5134596.0,12.734,375,5,1.73422,0.03552666,0.6679801,0.99969196,0.6247711,0.37492085,0.00018951418,0.00030803392,0.0003365731,-1.862e-09,2e-12,9.602623,6.0023994,0.09999943,-0.083999634,0.015999794,0
83,13179304,148202.0,5134597.0,13.2,375,5,1.7340742,0.040724672,0.66874456,0.99953586,0.6247652,0.3747706,0.00028550308,0.0004641405,0.00018421872,-1.863e-09,-0.0,9.600006,6.002206,0.07899952,0.0,0.07899952,0
84,13179305,148203.0,5134597.0,13.11,375,5,1.734551,0.03887171,0.66848326,0.9995964,0.62494093,0.37465546,0.00024824933,0.00040359088,0.00051765755,-1.862e-09,-2e-12,9.602323,6.0047603,0.11199951,-0.0009994507,0.11100006,0
85,13179306,148204.0,5134597.0,12.98,375,5,1.7361128,0.03874242,0.6687458,0.9996003,0.626541,0.37305924,0.00024563516,0.00039973206,0.0017127898,1.862e-09,4e-12,9.601564,6.0196123,0.14600086,-0.059000015,0.08700085,0
86,13179307,148205.0,5134597.0,12.914,375,5,1.7352663,0.0402562,0.6685276,0.9995518,0.6239706,0.37558115,0.00027584046,0.00044820408,0.0007313195,-1.16e-10,-0.0,9.611492,6.001597,0.13000011,-0.112000465,0.017999649,0
87,13179308,148206.0,5134597.0,12.87,375,5,1.7336442,0.024475792,0.66693145,0.9998993,0.6250794,0.3748199,6.195294e-05,0.00010069092,0.00015064116,-1.863e-09,-0.0,9.600063,6.0017686,0.062000275,-0.024000168,0.038000107,0
88,13179309,148207.0,5134597.0,12.875,375,5,1.7349672,0.037343092,0.6680767,0.9996423,0.6239168,0.37572548,0.00022017368,0.00035770124,0.00058785133,1.16e-10,0.0,9.611224,6.0000424,0.10300064,-0.015999794,0.08700085,0
89,13179816,148202.0,5134598.0,13.21,375,5,1.7345406,0.033564217,0.66780883,0.99974024,0.625192,0.37454823,0.0001597801,0.00025975637,0.0006197938,-1.862e-09,3e-12,9.602482,6.005889,0.09899998,-0.00799942,0.09100056,0
90,13179817,148203.0,5134598.0,13.19,375,5,1.7339096,0.041056972,0.6687675,0.9995244,0.6245856,0.3749388,0.00029257132,0.00047558546,5.113591e-05,1.863e-09,-0.0,9.60002,6.0006003,0.059999466,-0.00399971,0.055999756,0
91,13179818,148204.0,5134598.0,13.08,375,5,1.7355887,0.04997605,0.6706161,0.99914145,0.6251498,0.3739917,0.00052772753,0.0008585424,0.0009589818,-1.863e-09,-3e-12,9.60146,6.0105944,0.14600086,-0.034000397,0.112000465,0
92,13179819,148205.0,5134598.0,13.01,375,5,1.7365607,0.044956207,0.6697245,0.9993752,0.6260585,0.37331668,0.0003839374,0.0006247845,0.0017858151,1.862e-09,6e-12,9.604233,6.0188127,0.13599968,-0.09499931,0.041000366,0
93,13179820,148206.0,5134598.0,12.914,375,5,1.7355922,0.052964933,0.67128277,0.9989777,0.6248932,0.37408453,0.0006283353,0.0010222624,0.0008434648,1.863e-09,2e-12,9.601062,6.0094533,0.18099976,-0.13599968,0.045000076,0
94,13179821,148207.0,5134598.0,12.86,375,5,1.7355411,0.041393843,0.66908175,0.99951243,0.62604743,0.37346497,0.000299674,0.00048757636,0.0012557165,-1.863e-09,1e-12,9.600279,6.0149107,0.13700008,-0.020999908,0.116000175,0
95,13180328,148202.0,5134599.0,13.21,375,5,1.7351016,0.02958069,0.66736674,0.9998222,0.62512743,0.37469482,0.00010936988,0.00017777889,0.0009663364,-1.16e-10,0.0,9.606938,6.0072684,0.13100052,-0.055000305,0.07600021,0
96,13180329,148203.0,5134599.0,13.18,375,5,1.7340952,0.028752215,0.6673185,0.99983674,0.6252982,0.37453854,0.00010042781,0.00016325792,0.0004241333,-1.16e-10,0.0,9.600529,6.0047607,0.08400059,-0.029000282,0.055000305,0
97,13180330,148204.0,5134599.0,13.15,375,5,1.7343744,0.050743584,0.67060494,0.99910146,0.6240838,0.37501764,0.0005526537,0.00089854904,4.4447235e-05,1.16e-10,-0.0,9.600562,6.0001817,0.11499977,-0.027999878,0.08699989,0
98,13180331,148205.0,5134599.0,13.13,375,5,1.7366319,0.04989884,0.67018807,0.9991459,0.622827,0.3763189,0.0005257352,0.00085407536,0.0011313659,1.16e-10,0.0,9.62102,6.0004487,0.13599968,0.0,0.13599968,0
99,13180332,148206.0,5134599.0,13.055,375,5,1.7363031,0.05121337,0.67104036,0.9990758,0.6259344,0.37314138,0.00056777115,0.00092420814,0.0014866232,-1.863e-09,-0.0,9.600008,6.017848,0.18099976,-0.13599968,0.045000076,0
100,13180333,148207.0,5134599.0,12.984,375,5,1.735282,0.038777836,0.6686533,0.9995992,0.6259847,0.37361452,0.0002463599,0.00040077494,0.0011321441,-1.863e-09,-1e-12,9.600239,6.0134506,0.13199997,-0.05700016,0.07499981,0
101,13180841,148203.0,5134600.0,13.19,375,5,1.7351769,0.02563156,0.6672322,0.9998843,0.6262979,0.37358645,7.111935e-05,0.00011567769,0.0012514122,-1.16e-10,0.0,9.601175,6.014306,0.11100006,-0.045000076,0.065999985,0
102,13180842,148204.0,5134600.0,13.16,375,5,1.7356473,0.038419694,0.66816056,0.9996105,0.6235068,0.37610367,0.00023981379,0.00038952616,0.0008898907,-1.861e-09,1e-12,9.617043,6.000037,0.11899948,-0.026999474,0.09200001,0
103,13180843,148205.0,5134600.0,13.13,375,5,1.7364956,0.053326435,0.6712667,0.9989568,0.62428635,0.3746704,0.0006414443,0.0010432275,0.0012428697,1.16e-10,-0.0,9.609396,6.00904,0.14299965,-0.038999557,0.10400009,0
104,13180844,148206.0,5134600.0,13.11,375,5,1.7364293,0.052765336,0.6713906,0.99898905,0.625791,0.37319803,0.00062104745,0.001010949,0.0014958109,1.863e-09,-2e-12,9.600528,6.01763,0.18099976,-0.123999596,0.05700016,0
105,15868495,150313.0,5135765.0,2.828,402,1,1.7407033,0.08245373,0.6813155,0.99612445,0.6203755,0.3757489,0.002380389,0.003875575,0.0017277085,1.86e-09,-8e-12,9.622304,6.006734,0.23500013,-0.15799999,0.07700014,0
106,15868496,150314.0,5135765.0,2.99,402,1,1.7435833,0.08276516,0.6814213,0.9960802,0.6200996,0.37598062,0.0024078032,0.003919757,0.003314399,1.859e-09,-1.6e-11,9.639335,6.0151315,0.31200004,-0.31200004,0.0,0
107,15868497,150315.0,5135765.0,2.99,402,1,1.7460357,0.08563366,0.68410677,0.9956468,0.62732583,0.36832094,0.0026608526,0.0043532406,0.005873137,-1.16e-10,1e-12,9.605142,6.0673666,0.31200004,-0.23800015,0.07399988,0
108,15868924,150312.0,5135766.0,2.828,402,1,1.7358627,0.048553098,0.6700906,0.9992131,0.62396276,0.3752503,0.00048410366,0.00078692817,0.0009282385,1.16e-10,0.0,9.610835,6.0043664,0.103000164,-0.103000164,0.0,0
