,id,X,Y,Z,id_moules,Nbrs_Moules,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,GMM_Class
0,71948,136955.8,5126105.868,5.945,194,2,12.097644,0.035742976,0.66909856,0.9996858,0.63100684,0.368679,0.00019256088,0.00031418912,9.2459086e-05,-1.747e-09,6.49e-10,66.72986,42.127964,0.19000006,-0.12199974,0.06800032,1
1,93983,137572.39,5126200.649,7.73,633,3,9.721444,0.07106411,0.65171355,0.9975652,0.5119359,0.4856293,0.0016052196,0.0024348057,0.0018064354,2.175e-09,3.017e-09,57.68241,29.670143,0.52199984,-0.24700022,0.27499962,1
2,94063,137576.05,5126201.712,7.742,633,3,10.151422,0.04968336,0.6069021,0.99915963,0.4078022,0.5913574,0.0005962232,0.0008403664,0.0027567856,-7.84e-10,-1.691e-09,64.820076,26.488243,0.62800026,-0.4300003,0.19799995,4
3,138148,138416.11,5126074.198,0.6,521,1,174.25336,0.010429301,0.66940993,0.9999922,0.64298403,0.35700813,4.762501e-06,7.824788e-06,1.3024806e-05,1.049e-09,1.539e-09,954.5225,613.75024,0.099999994,0.0,0.099999994,4
4,139100,138420.78,5126294.973999999,6.2,618,3,178.25543,0.022556163,0.6735684,0.9999203,0.6670357,0.3328846,4.7815378e-05,7.971757e-05,0.0007111615,-1e-10,6e-11,962.27423,641.94794,0.8999996,-0.39999962,0.5,4
5,139698,138580.22,5126398.869,5.1,135,1,9.421176,0.021450002,0.6453202,0.9999333,0.5287337,0.47119966,4.3624426e-05,6.6695946e-05,0.000282405,6.47e-10,1.751e-09,55.459747,29.327133,0.18700027,-0.116000175,0.0710001,1
6,709548,138046.17,5126520.656,9.94,431,7,18.695347,0.030618412,0.66979855,0.9998022,0.63867515,0.36112702,0.00012070603,0.00019784573,0.00015075099,7.8e-11,-8.7e-11,102.65458,65.58324,0.26900005,-0.11100006,0.15799999,1
7,709612,138044.2,5126521.531,9.81,431,7,16.75257,0.03647599,0.6921505,0.99963623,0.86219835,0.13743787,0.00019526391,0.0003637622,0.00029716638,2.976e-09,2.242e-09,80.93351,69.81018,0.2720003,-0.17700005,0.09500027,4
8,709739,138046.31,5126524.254,9.89,431,7,16.893618,0.02785054,0.55755115,0.9998452,0.32382795,0.6760172,0.00011690825,0.0001548026,5.9949674e-05,-4.9e-11,3.1e-11,114.82384,37.200943,0.17700005,-0.09000015,0.08699989,4
9,709740,138048.7,5126524.163,9.97,431,7,15.702042,0.039572407,0.6753072,0.99956924,0.6667657,0.33280358,0.00025829833,0.0004307453,0.0005577142,2.977e-09,2.237e-09,84.74219,56.53968,0.3710003,-0.27900028,0.09200001,1
10,2276979,136675.0,5127226.0,13.55,339,0,1.7372109,0.028691677,0.66778094,0.99983764,0.6279541,0.3718835,9.96977e-05,0.00016233567,0.0027028846,1.862e-09,-5e-12,9.602101,6.031238,0.17100048,-0.10200024,0.069000244,0
11,2276980,136676.0,5127226.0,13.48,339,0,1.7348534,0.038352933,0.6682323,0.99961245,0.623966,0.37564647,0.00023852475,0.00038754096,0.0005185182,-1.16e-10,-0.0,9.60995,6.000006,0.11400032,-0.08500004,0.029000282,0
12,2493927,137214.0,5127211.0,12.07,242,10,1.7343729,0.048080068,0.67001593,0.99923587,0.6241169,0.37511897,0.0004700558,0.0007641439,0.000107512584,-1.16e-10,-0.0,9.601945,6.0000734,0.09000015,-0.09000015,0.0,0
13,2493928,137215.0,5127211.0,11.91,242,10,1.7339169,0.042759713,0.66903687,0.9994627,0.62445706,0.37500566,0.00033053628,0.00053729716,4.980553e-06,-1.16e-10,0.0,9.600091,6.000003,0.08199978,-0.062999725,0.019000053,0
14,2493929,137216.0,5127211.0,11.99,242,10,1.7335339,0.028626861,0.6672227,0.9998389,0.6248231,0.3750158,9.913718e-05,0.00016111233,1.3636575e-05,1.863e-09,-0.0,9.600252,6.000006,0.048999786,-0.03900051,0.009999275,0
15,2493930,137217.0,5127211.0,12.11,242,10,1.7339742,0.035616722,0.6679495,0.99968964,0.6245319,0.37515774,0.00019097644,0.00031036587,0.00014959228,1.16e-10,-0.0,9.602648,6.00014,0.08199978,-0.048999786,0.032999992,0
16,2493931,137218.0,5127211.0,12.13,242,10,1.7344345,0.027545942,0.6672827,0.9998564,0.6257041,0.37415233,8.829592e-05,0.0001435684,0.0007028612,1.863e-09,1e-12,9.600243,6.0082893,0.112999916,-0.052999496,0.06000042,0
17,2494438,137213.0,5127212.0,12.0,242,10,1.7354295,0.055195738,0.67159605,0.99884313,0.62340933,0.37543383,0.0007115923,0.001156852,0.00041704,-1.862e-09,-1e-12,9.607335,6.0004168,0.13599968,-0.04699993,0.08899975,0
18,2494439,137214.0,5127212.0,12.086,242,10,1.7356757,0.038236983,0.6686283,0.9996157,0.6263016,0.37331414,0.00023616389,0.00038425523,0.0014240339,1.16e-10,0.0,9.600742,6.0166492,0.13599968,-0.0539999,0.08199978,0
19,2494440,137215.0,5127212.0,11.93,242,10,1.7349468,0.03781711,0.6684231,0.99962837,0.6254866,0.37414175,0.00022853508,0.00037165056,0.0008601099,-1.16e-10,-0.0,9.601669,6.009284,0.13599968,-0.1069994,0.029000282,0
20,2494441,137216.0,5127212.0,12.086,242,10,1.7338359,0.038270924,0.6683399,0.9996149,0.62464035,0.37497452,0.00023693831,0.00038512205,5.7700847e-05,1.863e-09,0.0,9.600358,6.0004683,0.063999176,-0.040999413,0.022999763,0
21,2494442,137217.0,5127212.0,12.13,242,10,1.734079,0.033124458,0.6676355,0.9997504,0.62450826,0.3752421,0.00015361914,0.00024963226,0.00023174968,1.16e-10,0.0,9.604085,6.000228,0.09100056,-0.0350008,0.055999756,0
22,2494443,137218.0,5127212.0,12.2,242,10,1.7341287,0.0229647,0.66691613,0.99991685,0.62556463,0.37435216,5.1162257e-05,8.317607e-05,0.0005269472,1.863e-09,-0.0,9.600086,6.0062733,0.08500004,-0.033999443,0.051000595,0
23,2494444,137219.0,5127212.0,12.26,242,10,1.7336785,0.019262264,0.6666166,0.99995095,0.6250286,0.3749223,3.0196901e-05,4.9073795e-05,0.00018319888,-1.863e-09,1e-12,9.601162,6.0014725,0.05700016,-0.031000137,0.026000023,0
24,2494949,137212.0,5127213.0,12.12,242,10,1.7342318,0.0341284,0.66782963,0.99972695,0.62492394,0.37480298,0.0001679921,0.00027306614,0.00038668,1.862e-09,2e-12,9.602199,6.003266,0.083999634,-0.052000046,0.031999588,0
25,2494950,137213.0,5127213.0,11.99,242,10,1.7351487,0.04007332,0.6685845,0.99955785,0.62445635,0.3751015,0.00027204785,0.00044217045,0.000756074,1.862e-09,4e-12,9.60804,6.00405,0.15199947,-0.069000244,0.08299923,0
26,2494951,137214.0,5127213.0,12.016,242,10,1.7355678,0.047216482,0.66979223,0.9992764,0.6238817,0.37539467,0.0004452027,0.0007236008,0.0007704226,-1.862e-09,-3e-12,9.610431,6.002726,0.17399979,-0.06700039,0.1069994,0
27,2494952,137215.0,5127213.0,11.875,242,10,1.7359637,0.05243669,0.6710023,0.9990083,0.6240418,0.37496653,0.0006098978,0.0009917092,0.00091324915,-1.862e-09,-5e-12,9.608506,6.005638,0.17399979,-0.12100029,0.052999496,0
28,2494953,137216.0,5127213.0,12.12,242,10,1.7347704,0.044584848,0.6693732,0.99939084,0.62446684,0.374924,0.00037471578,0.0006091699,0.00046828436,-1.862e-09,-2e-12,9.60391,6.003174,0.10200024,-0.065999985,0.03600025,0
29,2494954,137217.0,5127213.0,12.2,242,10,1.7354338,0.03871521,0.66864824,0.9996012,0.62600946,0.37359166,0.0002451656,0.00039883715,0.0012250067,1.863e-09,2e-12,9.600956,6.0141187,0.15700054,-0.10200024,0.055000305,0
30,2494955,137218.0,5127213.0,12.195,242,10,1.7345297,0.01970402,0.6668005,0.9999475,0.62594503,0.37400243,3.2311695e-05,5.2540436e-05,0.0008411486,-1.863e-09,1e-12,9.600423,6.009841,0.09399986,-0.059000015,0.034999847,0
31,2494956,137219.0,5127213.0,12.07,242,10,1.7338176,0.020855106,0.66669923,0.9999377,0.62504035,0.3748974,3.8324873e-05,6.228424e-05,0.0002599553,-1.862e-09,1e-12,9.601707,6.002053,0.0710001,-0.051000595,0.019999504,0
32,2494957,137220.0,5127213.0,12.0,242,10,1.7340235,0.034394167,0.6678554,0.9997205,0.62488365,0.37483683,0.00017195084,0.00027949625,0.0002563125,-1.863e-09,1e-12,9.601207,6.002321,0.0909996,-0.08199978,0.0089998245,0
33,2495461,137212.0,5127214.0,12.14,242,10,1.7342393,0.029033367,0.6673827,0.9998319,0.6255124,0.3743195,0.00010339505,0.0001681047,0.00054458407,1.863e-09,0.0,9.600004,6.0065355,0.08199978,-0.00399971,0.07800007,0
34,2495462,137213.0,5127214.0,12.21,242,10,1.7343296,0.046502013,0.66969705,0.99930876,0.6241721,0.37513664,0.0004252392,0.00069124956,0.00012410108,-1.16e-10,-0.0,9.602241,6.000088,0.119999886,-0.06799984,0.052000046,0
35,2495463,137214.0,5127214.0,12.05,242,10,1.7344066,0.05017845,0.6704689,0.9991312,0.62405264,0.37507856,0.0005343864,0.0008688001,7.003833e-05,-1.16e-10,-0.0,9.601275,6.000043,0.12100029,0.0,0.12100029,0
36,2495464,137215.0,5127214.0,11.91,242,10,1.7351247,0.05195423,0.67080694,0.9990356,0.6236007,0.37543485,0.0005933005,0.0009644275,0.0003593974,1.16e-10,0.0,9.606791,6.0000668,0.13799953,-0.083999634,0.0539999,0
37,2495465,137216.0,5127214.0,12.17,242,10,1.736766,0.048855558,0.66993296,0.9991985,0.622702,0.3764965,0.0004934444,0.0008015041,0.0012078204,1.16e-10,-0.0,9.623127,6.000054,0.20300007,-0.07199955,0.13100052,0
38,2495466,137217.0,5127214.0,12.13,242,10,1.7358572,0.03787115,0.66862816,0.99962664,0.626606,0.37302065,0.00022942228,0.00037335095,0.0015889722,1.863e-09,-1e-12,9.60008,6.0190516,0.15700054,-0.09800053,0.059000015,0
39,2495467,137218.0,5127214.0,12.164,242,10,1.7346511,0.019874318,0.66682094,0.99994606,0.6260132,0.3739329,3.315595e-05,5.3915584e-05,0.00092296425,1.863e-09,-2e-12,9.600676,6.0106673,0.1079998,-0.05700016,0.05099964,0
40,2495468,137219.0,5127214.0,12.21,242,10,1.7339779,0.025520485,0.6670289,0.99988586,0.62519735,0.3746885,7.022708e-05,0.00011414889,0.00035905346,-1.863e-09,1e-12,9.601055,6.00365,0.076999664,-0.036999702,0.03999996,0
41,2495469,137220.0,5127214.0,12.02,242,10,1.7338009,0.02854588,0.66720724,0.99984026,0.6247781,0.37506217,9.8299744e-05,0.00015974668,0.00015997115,-1.862e-09,1e-12,9.602014,6.0006614,0.076999664,-0.040999413,0.03600025,0
