46.263914172884483378,-72.67435860181849705,10
46.263914452158715562,-72.674345835166676011,10
46.263914714994527344,-72.674332765442230198,10
46.263914714988715104,-72.674319741208009305,10
46.263914994204412778,-72.67430692465056552,10
46.263915274285189128,-72.674293905889953749,10
46.263922503016082999,-72.674384988779308969,10
46.263922783042694675,-72.674371920099048339,10
46.263923060830322243,-72.674359156853370223,10
46.263923341923714361,-72.67434613582022962,10
46.263923605374991155,-72.674333064685015415,10
46.263923882566771795,-72.674320302751851841,10
46.263924165298412561,-72.674307227930029285,10
46.263924449017181928,-72.67429415083739741,10
46.263924446747843433,-72.674281382010477159,10
46.263924724890976847,-72.674268317601828926,10
46.263931110403319735,-72.674411387660299511,10
46.263931389609943778,-72.674398320872342083,10
46.263931673777307196,-72.674385292828702632,10
46.26393195050443552,-72.674372481949717439,10
46.263931950503128121,-72.674359457698358256,10
46.263932214089294348,-72.674346386278060095,10
46.263932494069102574,-72.674333618012752822,10
46.263932774972047923,-72.674320547342105669,10
46.263933056593359083,-72.674307525074340219,10
46.263933338177913868,-72.674294703117482186,10
46.263933619546250497,-72.674281681418861467,10
46.263933881876553755,-72.674268612823652802,10
46.263934159934343882,-72.674255848912991951,10
46.263939723539671434,-72.674424448920944997,10
46.263939999452887264,-72.674411689919566015,10
46.263940279740921824,-72.674398620680477734,10
46.263940562480755148,-72.674385545855940904,10
46.263940840718596803,-72.674372781551582534,10
46.263941104421611783,-72.674359709846001465,10
46.263941381709699385,-72.674346647422282786,10
46.263941661606459377,-72.674333879330873742,10
46.263941944319576294,-72.674320854599358199,10
46.263941947201217886,-72.674307773733303861,10
46.263942224690488558,-72.674295011145702006,10
46.263942507409538507,-72.67428193630809119,10
46.263942772547629545,-72.674268911381872726,10
46.263943050916665811,-72.674256096711502551,10
46.263943330626382533,-72.674243078783405281,10
46.263948611044199311,-72.674437778941623378,10
46.263948889453459401,-72.674425014271577083,10
46.263949172113811414,-72.674411939619815826,10
46.263949435905054486,-72.674398867721691886,10
46.263949452048393596,-72.67438609720278464,10
46.263949730286313411,-72.674373032588803767,10
46.263949994104031305,-72.674360010689781575,10
46.263950286309750481,-72.674347204733678041,10
46.263950562140905731,-72.674334145608199265,10
46.263950831932945107,-72.674321110077414687,10
46.263951114247703345,-72.674308336506229011,10
46.263951386322702319,-72.674295285912592135,10
46.26395167470656844,-72.674282198197744265,10
46.263951659265387661,-72.674269419149055693,10
46.263951940972901866,-72.674256396687823667,10
46.263952220569215967,-72.674243328945948406,10
46.263952492968442698,-72.674230577904310735,10
46.263957499612814672,-72.674438332570915122,10
46.263957778823282752,-72.674425265775539629,10
46.263958061828319046,-72.674412240378032379,10
46.263958341419119336,-72.674399422959950812,10
46.263958603326663876,-72.674386405414821866,10
46.263958883686612467,-72.674373335967530352,10
46.263959162804567882,-72.67436056968543312,10
46.263959161740487502,-72.674347497807616492,10
46.263959440566246428,-72.674334431863130135,10
46.263959720502782602,-72.674321663686583861,10
46.263960001695501489,-72.674308592359253112,10
46.26396028319038578,-72.674295570356505891,10
46.263960563297715112,-72.674282801814513277,10
46.263960826824884975,-72.674269730468068929,10
46.263961106098612674,-72.67425666348241009,10
46.263961386941375054,-72.674243893235654923,10
46.263961384874910721,-72.674230823616269959,10
46.263961664426460629,-72.674217755966964205,10
46.263966390900264969,-72.674451653981165578,10
46.263966670060760578,-72.674438587293522573,10
46.263966949292537834,-72.674425570509441741,10
46.263966948443268734,-72.67441279845183999,10
46.263967229853903973,-72.67439972665064829,10
46.26396749297811084,-72.674386656263635587,10
46.263967771516398386,-72.67437389128996017,10
46.263968050959249467,-72.674360823937973919,10
46.263968332011472739,-72.674347802988023659,10
46.263968611428857969,-72.674334985932731001,10
46.263968891979395437,-72.674321966118014871,10
46.263968891576581655,-72.674308892722365272,10
46.263969168858025682,-72.674296130602130006,10
46.263969451493856866,-72.674283055947114462,10
46.263969715852816478,-72.674269982717788707,10
46.263969994959225573,-72.674257216432707196,10
46.263970271612308238,-72.674244155407137669,10
46.263970555635872017,-72.674231127641689909,10
46.263970833668309979,-72.674218313720984952,10
46.2639752783691236,-72.674451959859339922,10
46.263975557696561225,-72.67443889278948177,10
46.2639758363231266,-72.674426127639279116,10
46.263976115531711741,-72.674413060840691969,10
46.263976383564710204,-72.674399979277566786,10
46.263976663217199814,-72.674387211760574701,10
46.263976662145218199,-72.674374189973406146,10
46.263976942170714324,-72.674361121280128373,10
46.263977219935512153,-72.67434830802238821,10
46.263977499439278063,-72.674335290571818291,10
46.263977781756018715,-72.674322216671811248,10
46.263978061358621119,-72.67430944924805658,10
46.263978341302518515,-72.674296380756231883,10
46.263978604996808031,-72.674283309028524513,10
46.263978884604057384,-72.674270541604585105,10
46.263978883884121274,-72.67425751896446684,10
46.263979165069578414,-72.674244447619415155,10
46.263979443997889973,-72.67423168171036707,10
46.263979721105620513,-72.674218619653601081,10
46.263980001570146783,-72.674205549918411862,10
46.263984163903941749,-72.674452220093328947,10
46.263984446357298452,-72.674439446230039152,10
46.263984725725300962,-72.674426379049521074,10
46.263985003478396152,-72.674413315576060768,10
46.263985270761622814,-72.674400536024691633,10
46.263985552026440473,-72.674387514596915594,10
46.263985833467067721,-72.674374442682861286,10
46.263986112793240579,-72.674361675920678749,10
46.263986393066616642,-72.674348606670292838,10
46.263986392633981382,-72.674335533353115579,10
46.263986670699466686,-72.674322769430531821,10
46.263986952058509416,-72.674309697718371126,10
46.263987216192418828,-72.674296675040466198,10
46.26398749471992744,-72.67428391008904498,10
46.263987775608121922,-72.674270839405096467,10
46.26398805587118801,-72.674257770140783919,10
46.263988334643677547,-72.674245004621283783,10
46.263988613624157153,-72.674231938290262178,10
46.263988610549475311,-72.674218870936016401,10
46.263988888643702069,-72.674206106929460702,10
46.263993336503261844,-72.674452519988875565,10
46.263993617304677741,-72.674439699815820859,10
46.263993882575668692,-72.67442667459322081,10
46.263993881985754797,-72.674413601652688044,10
46.263994160933584965,-72.674400835739646709,10
46.263994442010336172,-72.674387764688958669,10
46.263994723805318188,-72.67437474201503278,10
46.263995002028515557,-72.674361927713249543,10
46.263995279724120735,-72.674348864330340803,10
46.263995563935203847,-72.674335836165283808,10
46.263995841876393911,-72.674323072523748124,10
46.263996105458247143,-72.674310001088230138,10
46.26399610513721683,-72.674296927484007824,10
46.263996384912154269,-72.674284159677711159,10
46.263996663638110363,-72.674271093927245602,10
46.263996940334422447,-72.674258032801660079,10
46.263997221010932037,-72.67424526291185316,10
46.263997498286009602,-72.674232200474008891,10
46.263997779605730898,-72.674219178853462608,10
46.263998057271692232,-72.674206365765343207,10
46.264002227442091453,-72.674453068222874208,10
46.264002508640786004,-72.674439996885652704,10
46.264002773607757035,-72.674426922312122201,10
46.264003051184751314,-72.674414159522285672,10
46.26400333197243242,-72.674401089131279718,10
46.264003612396578546,-72.674388069580189153,10
46.264003891536845003,-72.674375253191598745,10
46.26400389057952367,-72.674362231113207145,10
46.264004169406639733,-72.674349165159696895,10
46.264004448139111503,-72.674336399730634639,10
46.264004728501816999,-72.674323330273423949,10
46.264004992115985715,-72.674310258728667122,10
46.264005271093473937,-72.674297492731440684,10
46.264005553220172828,-72.674284469296566158,10
46.264005832370777682,-72.674271402597838687,10
46.264006109784226339,-72.674258590089110044,10
46.264006108397495609,-72.674245568944485285,10
46.264006386338259347,-72.674232504989262793,10
46.26400666456749633,-72.674219740682488577,10
46.264006942496408215,-72.674206676713481556,10
46.264011382399381489,-72.674453318019530457,10
46.26401138278131242,-72.674440292909622485,10
46.264011662218699428,-72.674427475843444313,10
46.264011941730920796,-72.674414458387047944,10
46.264012219275485904,-72.674401395379618407,10
