-46861.8125,-29086.957031,-238.714554,1.732685808237,0.025561260719,0.666694143882,0.99988535624,0.623302158922,0.376583197318,0.000070613822,0.00011464376,0.000006174067,-7E-12,1.5E-11,9.605094073359,5.987977036675,0.032577514648,-0.006072998047,0.026504516602,10
-46860.828125,-29086.933594,-238.701218,1.732478235269,0.024620608579,0.666881735184,0.999897519324,0.62474197461,0.375155544714,0.000063067091,0.000102480676,0.000043612048,7E-12,1.4E-11,9.595577413849,5.995743342312,0.043304443359,-0.019409179688,0.023895263672,10
-46859.820312,-29086.912109,-238.699738,1.734292857308,0.031110458485,0.667209022417,0.999793265059,0.62337194687,0.376421318189,0.000127316663,0.000206734941,0.000075268339,1.5E-11,2.9E-11,9.612499012948,5.994149463402,0.057556152344,-0.020889282227,0.036666870117,10
-46858.816406,-29086.919922,-238.674393,1.734921700787,0.033457379664,0.667693450613,0.999742754209,0.6246133593,0.375129394908,0.000158292648,0.000257245791,0.000181980692,-7E-12,0,9.608041175714,6.003782503213,0.069717407227,-0.051818847656,0.01789855957,10
-46857.828125,-29086.896484,-238.669052,1.735745763667,0.049341193772,0.670328084307,0.999173986197,0.624325657357,0.37484832884,0.000508010541,0.000826013803,0.000350612405,7E-12,0,9.607580729719,6.006195148991,0.138977050781,-0.044937133789,0.094039916992,10
-46856.824219,-29086.873047,-238.668564,1.731146506109,0.042126844567,0.669161306503,0.999486064773,0.6257893756,0.373696689173,0.000315914543,0.000513935227,0.00095947551,-1.5E-11,1.4E-11,9.577178132807,5.998218372956,0.133148193359,-0.036407470703,0.096740722656,10
-46863.839844,-29086.015625,-238.688126,1.735898946321,0.044369981472,0.669240311928,0.99939968292,0.623945545017,0.375454137902,0.000369392666,0.00060031708,0.00045564551,7E-12,-1.5E-11,9.613344766803,6.003974695026,0.132522583008,-0.093933105469,0.038589477539,10
-46862.832031,-29085.992188,-238.695633,1.731757276371,0.034723598184,0.667725211091,0.999712458694,0.623918900246,0.375793558448,0.000177003614,0.000287541306,0.000168985977,-1.4E-11,8E-12,9.594258674888,5.988798066779,0.08869934082,-0.042602539062,0.046096801758,10
-46861.847656,-29085.96875,-238.718292,1.723108458995,0.031614604333,0.666229281117,0.999783343054,0.617664519199,0.382118823855,0.000133896073,0.000216656946,0.000024374282,0,7E-12,9.584078177357,5.92182149649,0.050186157227,-0.019943237305,0.030242919922,10
-46860.84375,-29085.945312,-238.693817,1.713700129754,0.025934831507,0.664762545205,0.999880556206,0.612620209484,0.387260346722,0.000074057179,0.000119443794,0.000088010059,0,-1.5E-11,9.562708357961,5.859450603657,0.055221557617,-0.024475097656,0.030746459961,10
-46859.835938,-29085.923828,-238.677322,1.724333225667,0.032372033422,0.666197303851,0.99976742163,0.617033571116,0.382733850514,0.000143788904,0.00023257837,0.000123913453,-1.5E-11,0,9.594442804642,5.922324766489,0.064407348633,-0.036666870117,0.027740478516,10
-46858.851562,-29085.900391,-238.713989,1.732513267301,0.035000007853,0.667719287213,0.999705549507,0.62368829416,0.376017255347,0.000181280938,0.000294450493,0.000314684066,-1.5E-11,0,9.599728083548,5.990064677495,0.101898193359,0,0.101898193359,10
-46857.84375,-29085.876953,-238.656494,1.736851758313,0.042998699591,0.669164059073,0.999453568698,0.624935724645,0.374517844053,0.000336052703,0.000546431302,0.001285822711,-7E-12,-2.9E-11,9.613401601547,6.013011159717,0.16423034668,-0.057495117188,0.106735229492,10
-46856.835938,-29085.853516,-238.575012,1.737490231919,0.053796971401,0.671041941733,0.998929360051,0.622340384925,0.376588975126,0.000659065579,0.001070639949,0.000993504684,-1.4E-11,2.9E-11,9.626093310803,6.001012696417,0.150772094727,-0.094039916992,0.056732177734,10
-46855.851562,-29085.861328,-238.571823,1.7378032787,0.036980751138,0.667557712628,0.999652838439,0.621303950959,0.37834888748,0.000214033249,0.000347161561,0.001539321819,8E-12,1.4E-11,9.642568526877,5.994313452286,0.160202026367,-0.106658935547,0.05354309082,10
-46854.84375,-29085.837891,-238.624329,1.735528227131,0.037704924015,0.667963792048,0.999631875026,0.622992469483,0.376639405543,0.000226715811,0.000368124974,0.001289863633,-7E-12,2.9E-11,9.619682067117,5.996530731848,0.141723632812,-0.035675048828,0.106048583984,10
-46865.867188,-29085.042969,-238.754547,1.722162058184,0.041627908424,0.667809239415,0.999504979323,0.618712498465,0.380792480858,0.000305624437,0.000495020677,0.000464060298,1.5E-11,0,9.569324084279,5.925397426089,0.120681762695,-0.02751159668,0.093170166016,10
-46864.859375,-29085.019531,-238.782059,1.734520967336,0.04587882112,0.669239618493,0.999336511848,0.622302279628,0.37703423222,0.000408645107,0.000663488152,0.000323457034,2.9E-11,-1.4E-11,9.614687989262,5.989621485197,0.098495483398,0,0.098495483398,10
-46863.855469,-29084.996094,-238.683563,1.735493635109,0.05240920743,0.671036085386,0.999009796648,0.624271397383,0.374738399265,0.000608886858,0.000990203352,0.000165266926,-7E-12,1.4E-11,9.60456595758,6.005366285001,0.109161376953,-0.098495483398,0.010665893555,10
-46862.867188,-29084.972656,-238.738235,1.730126402765,0.031155186661,0.666483519585,0.999792574174,0.619324946219,0.380467627955,0.000128061202,0.000207425826,0.000047905727,1.4E-11,-2.9E-11,9.613357432689,5.955786133591,0.054672241211,0,0.054672241211,10
-46861.863281,-29084.980469,-238.712891,1.738388823037,0.041057654665,0.669285386052,0.99952404338,0.627529109671,0.37199493371,0.000292270289,0.00047595662,0.000037817178,-8E-12,-2.9E-11,9.607418930422,6.033507762279,0.077438354492,-0.057952880859,0.019485473633,10
-46860.855469,-29084.958984,-238.693405,1.732801273796,0.046371662937,0.669686847478,0.999314539966,0.62426366699,0.375050872977,0.000421656896,0.000685460034,0.000127105658,0,1.5E-11,9.593306877409,5.995328758304,0.107772827148,-0.077438354492,0.030334472656,10
-46859.871094,-29084.935547,-238.663071,1.729060940261,0.050606170184,0.669634780988,0.999109874977,0.618834368014,0.380275506963,0.000549251508,0.000890125023,0.000248595781,1.4E-11,1.5E-11,9.602251077422,5.950750180965,0.12126159668,-0.107772827148,0.013488769531,10
-46858.863281,-29084.912109,-238.649582,1.735297266446,0.053295520519,0.670717949071,0.998959364008,0.621235852049,0.37772351196,0.000641055267,0.001040635992,0.000426941557,-3E-11,1.4E-11,9.620840664343,5.986822940603,0.151824951172,-0.092926025391,0.058898925781,10
